user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role
EMP11508,qarin.prabhu95,Finance,Active,2025-03-07 12:35:58,Not Terminated,manager384,DEV69777,Branch_Office,VDR-11508,Qarin Prabhu,Engineer
EMP11885,bhavika.kalla13,Procurement,Active,2023-01-26 23:40:00,Not Terminated,manager209,DEV-15573,Head Office,WS-11885,Bhavika Kalla,Analyst
EMP11104,jack.chacko10,Marketing,Active,2024-05-07 22:47:38,Not Terminated,manager529,DEV-83877,regional office,WS-11104,Jack Chacko,Engineer
EMP10660,maanav.oak34,Customer Support,Active,Unknown,Not Terminated,manager747,Unknown,Unknown,WS-10660,Maanav Oak,Specialist
EMP10338,kamya.chopra12,Human Resources,Active,2026-05-28 00:00:00,Not Terminated,Unknown,DEV-49223,Remote,WS-10338,Kamya Chopra,Manager
EMP10215,anirudh.das28,Procurement,Active,2025-07-25 17:09:51,Not Terminated,manager392,DEV-46877,head office,LPT-10215,Anirudh Das,Consultant
EMP11615,akshay.maharaj13,Finance,Active,2022-08-09 12:41:27,Not Terminated,manager681,DEV10610,WAREHOUSE,LPT-11615,Akshay Maharaj,Analyst
EMP12040,warjas.ratta50,Customer Support,Active,2026-07-29 15:17:56,Not Terminated,manager944,DEV52000,Head Office,Unknown,Warjas Ratta,Consultant
EMP12592,saanvi_kalita43,Sales,On Leave,2026-03-23 21:35:56,Not Terminated,manager965,DEV92040,REMOTE,WS-12592,Saanvi Kalita,Analyst
EMP12889,ekaja.d’alia3,R&D,Active,2020-10-26 09:47:47,Not Terminated,manager550,Unknown,work from home,Unknown,Ekaja D’Alia,Engineer
EMP11592,manthan.badal24,Legal,Active,2023-09-22 02:25:00,Not Terminated,Unknown,DEV73627,Remote,VDR-11592.,Manthan Badal,Engineer
EMP12118,diya.sidhu15,IT,Active,2022-02-22 22:05:29,Not Terminated,manager866,DEV97364,Warehouse,WS-12118,Diya Sidhu,Trainee
EMP11793,nathan.mall50,Innovation,Active,2023-11-10 20:57:00,Not Terminated,manager856,DEV20747,BRANCH OFFICE,LPT-11793,Nathan Mall,Engineer
EMP12600,aarnav.kaul95,Legal,Active,2025-06-02 16:56:32,Not Terminated,manager358,Unknown,BRANCH OFFICE,LPT-12600.,Aarnav Kaul,Officer
EMP10816,panini.sachdev98,Supply Chain,Active,2025-09-02 00:00:00,Not Terminated,manager514,DEV 62459,Unknown,VDR-10816.,Panini Sachdev,Specialist
EMP11067,ekta.ray68,Brand,Active,2024-01-16 09:26:15,Not Terminated,manager776,DEV91048,remote,WS-11067,Ekta Ray,Engineer
EMP12121,aishani.raja23,IT,Active,2025-01-05 23:10:21,Not Terminated,manager950,Unknown,Warehouse,VDR-12121,Aishani Raja,Administrator
EMP10274,liam.brar8,Customer Support,Active,Unknown,Not Terminated,manager962,DEV97584,work from home,LPT-10274,Liam Brar,Analyst
EMP12315,laksh.sama59,Sales,Active,2025-11-02 03:08:17,Not Terminated,manager607,DEV 13930,Regional_Office,LPT-12315,Laksh Sama,Manager
EMP10865,sanya.kala89,Legal,Active,Unknown,Not Terminated,manager670,Unknown,Unknown,WS-10865,Sanya Kala,Engineer
EMP10101,karan.gill35,Legal,Active,2023-04-06 18:14:47,Not Terminated,manager713,Unknown,DATA CENTER,LPT-10101,Karan Gill,Trainee
EMP11501,bakhshi.swamy33,Sales,Active,2024-12-20 03:42:08,Not Terminated,manager472,DEV 86445,WORK FROM HOME,LPT-11501,Bakhshi Swamy,Analyst
EMP12833,ubika.dora89,R&D,Active,2026-03-04 14:54:00,Not Terminated,manager758,DEV70323,Unknown,WS-12833,Ubika Dora,Specialist
EMP10171,bimala.nayar80,Finance,Active,2025-11-22 14:18:55,Not Terminated,unknown,DEV31266,Data Center,LPT-10171,Bimala Nayar,Specialist
EMP10107,mekhala.gade57,Human Resources,Active,Unknown,Not Terminated,Unknown,DEV 28894,Data Center,LPT-10107,Mekhala Gade,Officer
EMP12697,damini.dara51,Finance,Terminated,2020-01-27 18:57:56,2024-08-10 00:00:00,manager846,DEV34060,branch office,LPT-12697,Damini Dara,Officer
EMP11521,mohini.hegde96,Operations,Active,Unknown,Not Terminated,manager513,DEV-83831,Remote,WS-11521,Mohini Hegde,Trainee
EMP12724,max.wali58,Operations,Active,2023-04-19 00:00:00,Not Terminated,unknown,DEV 71257,Remote,WS-12724,Max Wali,Director
EMP12270,isaiah.bhatti12,Finance,Active,2023-05-12 00:00:00,Not Terminated,manager963,DEV-65508,REGIONAL OFFICE,VDR-12270,Isaiah Bhatti,Specialist
EMP11878,qadim.puri38,IT,On Leave,2021-03-01 09:27:23,Not Terminated,manager935,Unknown,HEAD OFFICE,WS-11878,Qadim Puri,Manager
EMP12106,rachana.gokhale33,R&D,Active,2026-07-17 16:29:36,Not Terminated,manager902,DEV15783,Head Office,LPT-12106,Rachana Gokhale,Director
EMP12077,jai.dube97,Human Resources,Active,2026-03-05 00:00:00,Not Terminated,Unknown,DEV 62052,Unknown,WS-12077,Jai Dube,Executive
EMP12322,ekavir_seshadri85,IT,Disabled,2021-07-07 14:10:05,2022-01-27 18:03:12,manager427,DEV73418,Head_Office,LPT-12322.,Ekavir Seshadri,Analyst
EMP12412,william.swamy80,Finance,Active,2025-01-31 02:10:39,Not Terminated,manager524,Unknown,DATA CENTER,VDR-12412,William Swamy,Director
EMP12654,charvi.tella63,Human Resources,Active,2024-08-14 15:34:47,Not Terminated,manager395,DEV48604,Branch Office,LPT-12654,Charvi Tella,Director
EMP11873,jasmit.badal96,Sales,Active,2023-02-20 01:00:02,Not Terminated,manager142,DEV60760,Warehouse,WS-11873,Jasmit Badal,Trainee
EMP10295,eesha.parikh47,Marketing,Active,2021-08-30 13:07:56,Not Terminated,manager238,Unknown,regional office,VDR-10295,Eesha Parikh,Engineer
EMP10712,manya.bhatti69,Sales,Active,2021-03-26 23:09:21,Not Terminated,manager545,DEV-61127,regional office,VDR-10712,Manya Bhatti,Director
EMP10072,bhavika.wagle62,R&D,Active,2022-02-01 00:00:00,Not Terminated,Unknown,DEV87656,Work_From_Home,VDR-10072,Bhavika Wagle,Director
EMP11524,veda.srinivasan95,Sales,Disabled,2020-11-27 22:09:49,2022-10-04 07:47:00,manager591,DEV67685,warehouse,VDR-11524,Veda Srinivasan,Engineer
EMP12341,vedhika.raj2,Human Resources,Active,2020-06-27 02:58:40,Not Terminated,manager393,Unknown,WORK FROM HOME,WS-12341,Vedhika Raj,Engineer
EMP12981,ekaraj.biswas85,Marketing,Active,2022-04-02 09:15:00,Not Terminated,manager126,DEV-75563,Warehouse,WS-12981,Ekaraj Biswas,Director
EMP12971,ekansh.bhardwaj35,Finance,Active,Unknown,Not Terminated,manager786,DEV56741,regional office,VDR-12971,Ekansh Bhardwaj,Analyst
EMP10481,charles.majumdar25,Marketing,Active,2021-06-23 23:06:14,Not Terminated,manager222,DEV19760,Branch_Office,VDR-10481,Charles Majumdar,Trainee
EMP12306,maanas.borde94,Legal,Active,2023-11-10 01:45:10,Not Terminated,manager829,DEV-75454,Regional_Office,WS-12306,Maanas Borde,Specialist
EMP11530,parth.pandey90,Operations,Active,2023-12-26 00:56:51,Not Terminated,manager470,Unknown,WORK FROM HOME,WS-11530,Parth Pandey,Consultant
EMP12632,rachita.mall3,Human Resources,Active,2021-04-28 00:32:29,Not Terminated,manager939,DEV44023,Data Center,WS-12632,Rachita Mall,Administrator
EMP11514,dakshesh.chaudhari62,Support,Terminated,2022-02-12 16:25:34,2026-05-25 15:28:00,manager550,DEV44629,Regional_Office,WS-11514,Dakshesh Chaudhari,Administrator
EMP11762,bhavya.khanna18,Human Resources,Active,2021-09-02 13:22:23,Not Terminated,manager659,Unknown,Unknown,LPT-11762,Bhavya Khanna,Analyst
EMP11490,advaith.shroff57,Sales,Active,Unknown,Not Terminated,Unknown,DEV 94066,Data Center,VDR-11490,Advaith Shroff,Executive
EMP11171,shravya.khalsa89,Sales,Active,2020-02-23 07:08:37,Not Terminated,manager585,Unknown,branch office,WS-11171,Shravya Khalsa,Manager
EMP12526,max.bassi73,Finance,Terminated,2024-04-30 20:47:25,Unknown,Unknown,DEV46466,WAREHOUSE,VDR-12526.,Max Bassi,Executive
EMP12438,panini.randhawa28,R&D,Active,2020-12-20 07:47:25,Not Terminated,unknown,DEV 76277,REGIONAL OFFICE,LPT-12438,Panini Randhawa,Director
EMP12619,upadhriti.kannan16,Support,Active,2023-07-26 11:42:21,Not Terminated,manager208,DEV39712,DATA CENTER,WS-12619,Upadhriti Kannan,Engineer
EMP12284,naksh.kala17,IT,On Leave,2022-05-10 14:29:02,Not Terminated,unknown,DEV-37244,Unknown,VDR-12284,Naksh Kala,Executive
EMP10405,nidhi.sankar58,Finance,Active,2020-08-31 11:34:00,Not Terminated,Unknown,Unknown,branch office,LPT-10405,Nidhi Sankar,Executive
EMP10757,gaurika.bains94,Customer Support,Active,2025-12-04 10:15:01,Not Terminated,Unknown,DEV-61684,DATA CENTER,VDR-10757.,Gaurika Bains,Analyst
EMP12071,bhavna.deshpande74,Customer Support,Active,2021-01-14 12:39:00,Not Terminated,manager760,DEV-50378,Remote,VDR-12071,Bhavna Deshpande,Engineer
EMP12252,advay.ray64,Human Resources,Active,2024-09-07 00:00:00,Not Terminated,Unknown,Unknown,Regional Office,LPT-12252,Advay Ray,Trainee
EMP11999,udant.dyal3,Innovation,Active,2020-06-29 18:21:50,Not Terminated,manager559,DEV-46896,Data Center,VDR-11999,Udant Dyal,Trainee
EMP10097,advik.raj99,Legal,Terminated,2023-06-12 07:27:00,2024-09-22 00:00:00,manager737,DEV-96200,Unknown,LPT-10097,Advik Raj,Officer
EMP11333,meera.sule49,Legal,Active,2025-08-12 07:37:34,Not Terminated,manager153,DEV-36965,Head_Office,Unknown,Meera Sule,Trainee
EMP12461,nachiket.ganguly96,Human Resources,Active,2023-10-21 00:33:56,Not Terminated,Unknown,DEV41006,Unknown,WS-12461,Nachiket Ganguly,Officer
EMP10743,yashodhara.dugar79,IT Support,Active,2020-09-30 11:20:08,Not Terminated,manager901,DEV 75521,branch office,VDR-10743,Yashodhara Dugar,Specialist
EMP10806,daniel.nadkarni96,Marketing,Disabled,2026-03-13 00:00:00,2026-06-19 13:58:39,Unknown,DEV-31044,remote,WS-10806,Daniel Nadkarni,Specialist
EMP12020,wyatt.sharaf97,Procurement,Active,2022-04-14 06:06:52,Not Terminated,manager738,Unknown,Warehouse,VDR-12020,Wyatt Sharaf,Analyst
EMP12576,gavin.devi25,Brand,Active,2022-01-13 02:04:10,Not Terminated,manager520,DEV-36667,Head Office,WS-12576,Gavin Devi,Analyst
EMP11535,dhriti.shere97,Human Resources,Active,2026-04-14 19:06:00,Not Terminated,manager438,DEV71042,work from home,WS-11535,Dhriti Shere,Director
EMP12114,omkaar.srinivasan33,R&D,Active,2021-10-09 03:53:00,Not Terminated,Unknown,DEV83565,Branch Office,LPT-12114,Omkaar Srinivasan,Analyst
EMP12172,dominic.bose12,Operations,Disabled,2025-09-06 14:27:00,2025-07-26 00:00:00,manager649,DEV79914,Work From Home,WS-12172,Dominic Bose,Officer
EMP12415,naveen_tara18,IT,Active,2022-07-06 01:35:00,Not Terminated,manager430,DEV 30665,WAREHOUSE,VDR-12415,Naveen Tara,Consultant
EMP10148,ria.ramakrishnan80,IT,Active,2025-03-01 02:52:04,Not Terminated,manager379,DEV 96761,Remote,WS-10148,Ria Ramakrishnan,Manager
EMP12154,aadi.sidhu81,IT,Terminated,2023-12-05 12:42:57,2024-07-18 11:51:53,manager181,Unknown,Warehouse,VDR-12154,Aadi Sidhu,Officer
EMP12117,timothy.yadav52,Legal,Active,2020-03-18 11:10:00,Not Terminated,unknown,DEV53297,head office,WS-12117,Timothy Yadav,Director
EMP12831,chatresh_nagi33,Marketing,Active,2023-10-06 00:00:00,Not Terminated,manager157,DEV87428,Unknown,LPT-12831,Chatresh Nagi,Manager
EMP11315,yash.choudhary70,Operations,Active,Unknown,Not Terminated,manager992,DEV42949,Branch Office,WS-11315.,Yash Choudhary,Analyst
EMP10692,nitara_shukla26,Sales,Active,Unknown,Not Terminated,manager452,DEV 99071,remote,VDR-10692,Nitara Shukla,Consultant
EMP10818,rayaan_tiwari18,IT,Active,2020-03-24 02:32:28,Not Terminated,unknown,DEV18942,REGIONAL OFFICE,LPT-10818,Rayaan Tiwari,Manager
EMP11728,rushil.bassi10,Marketing,Active,2021-01-08 01:33:15,Not Terminated,manager369,DEV-48989,regional office,LPT-11728,Rushil Bassi,Director
EMP11386,manthan.rajagopal79,Operations,On Leave,2020-03-06 14:38:57,Not Terminated,Unknown,DEV-12610,Warehouse,VDR-11386,Manthan Rajagopal,Executive
EMP12353,Unknown,Sales,Active,2025-02-15 06:26:52,Not Terminated,manager888,DEV50470,Unknown,VDR-12353,Veda Sidhu,Specialist
EMP12120,sachi.brar91,Brand,Active,2026-01-07 20:05:32,Not Terminated,manager903,DEV42675,Head_Office,WS-12120,Sachi Brar,Specialist
EMP11599,hardik.krishnan79,R&D,On Leave,2021-08-20 06:23:13,Not Terminated,Unknown,DEV82250,DATA CENTER,VDR-11599,Hardik Krishnan,Trainee
EMP12663,zansi.master45,Procurement,Active,2025-02-18 09:24:15,Not Terminated,manager719,DEV 52604,Work_From_Home,VDR-12663.,Zansi Master,Specialist
EMP12531,vincent.bora29,Sales,Active,2022-02-19 01:03:12,Not Terminated,manager834,Unknown,Unknown,WS-12531,Vincent Bora,Engineer
EMP10701,keya.apte48,Human Resources,Active,2026-03-22 00:00:00,Not Terminated,manager979,DEV20494,Data_Center,VDR-10701,Keya Apte,Specialist
EMP12894,yashawini.saran22,Legal,Active,2023-03-16 12:03:33,Not Terminated,manager874,DEV57263,Unknown,VDR-12894,Yashawini Saran,Analyst
EMP12738,devika.bhargava75,Procurement,Active,2024-10-26 00:00:00,Not Terminated,unknown,DEV 90702,WORK FROM HOME,VDR-12738,Devika Bhargava,Executive
EMP10921,arunima.dhingra17,Support,Active,Unknown,Not Terminated,Unknown,DEV 22166,Remote,LPT-10921,Arunima Dhingra,Officer
EMP11424,parth.maharaj81,R&D,Active,2020-11-18 00:00:00,Not Terminated,manager129,DEV94875,Branch Office,WS-11424,Parth Maharaj,Trainee
EMP11708,rachita_nath49,Customer Support,Active,2021-07-07 00:31:30,Not Terminated,manager956,Unknown,Regional Office,WS-11708,Rachita Nath,Analyst
EMP10905,Unknown,Finance,Active,2023-07-16 10:02:31,Not Terminated,Unknown,DEV89396,Branch Office,LPT-10905,Widisha Garg,Executive
EMP10454,udyati.rastogi46,Procurement,Active,2024-02-25 13:04:21,Not Terminated,manager521,DEV 27125,Work From Home,VDR-10454,Udyati Rastogi,Analyst
EMP12147,odika.mistry80,Human Resources,On Leave,2020-12-16 21:52:00,Not Terminated,manager874,DEV-38108,REMOTE,LPT-12147,Odika Mistry,Manager
EMP12883,anvi.khosla18,Marketing,Active,2023-01-31 00:00:00,Not Terminated,manager376,DEV45222,Branch Office,VDR-12883,Anvi Khosla,Consultant
EMP12376,max.agate4,Finance,Active,2023-12-04 17:46:01,Not Terminated,manager502,DEV25046,Head_Office,LPT-12376,Max Agate,Consultant
EMP11886,bhavya.sura34,Finance,Active,2021-07-29 04:14:02,Not Terminated,manager682,DEV20749,WAREHOUSE,LPT-11886,Bhavya Sura,Specialist
EMP10167,kamala.babu40,Legal,Active,2023-03-16 07:14:41,Not Terminated,manager436,DEV-21104,warehouse,VDR-10167,Kamala Babu,Executive
EMP10730,omkaar.balakrishnan85,Sales,Active,2023-01-21 04:27:02,Not Terminated,manager747,DEV23994,regional office,WS-10730,Omkaar Balakrishnan,Administrator
EMP12226,udant.palla36,IT,Active,2024-05-24 08:42:07,Not Terminated,manager805,Unknown,Head_Office,WS-12226,Udant Palla,Analyst
EMP11310,ganga.joshi21,Legal,Active,2025-05-08 14:15:49,Not Terminated,Unknown,DEV21274,work from home,LPT-11310,Ganga Joshi,Officer
EMP12370,robert.de76,Operations,Active,2026-02-25 23:30:10,Not Terminated,Unknown,DEV-89356,DATA CENTER,LPT-12370,Robert De,Officer
EMP10026,hemang.pandya70,IT,Active,2024-04-02 12:41:00,Not Terminated,manager510,DEV 31798,work from home,LPT-10026,Hemang Pandya,Manager
EMP12054,amara.sur40,Operations,Active,Unknown,Not Terminated,manager998,DEV40420,WAREHOUSE,VDR-12054,Amara Sur,Engineer
EMP11652,Unknown,Legal,Active,2026-01-22 22:33:04,Not Terminated,manager299,DEV36989,Unknown,VDR-11652,Omaja Gala,Executive
EMP11622,abhiram.issac85,Procurement,Active,2022-09-22 22:10:06,Not Terminated,Unknown,Unknown,Work From Home,VDR-11622,Abhiram Issac,Manager
EMP10587,janani.padmanabhan32,IT,Active,2021-04-26 13:02:00,Not Terminated,manager191,DEV72294,Unknown,VDR-10587,Janani Padmanabhan,Analyst
EMP11401,oviya.bahl97,Call Center,On Leave,2022-01-02 00:00:00,Not Terminated,manager825,DEV51027,warehouse,WS-11401,Oviya Bahl,Trainee
EMP10997,vrishti_bhandari80,Operations,Active,2024-03-25 19:29:58,Not Terminated,manager491,DEV66689,data center,WS-10997,Vrishti Bhandari,Director
EMP11176,saanvi.dass2,Procurement,Active,2026-05-13 06:54:37,Not Terminated,manager406,DEV71573,branch office,LPT-11176,Saanvi Dass,Director
EMP11700,bahadurjit.ratta50,Sales,Disabled,2020-07-02 00:00:00,2022-05-27 05:52:57,manager435,DEV57681,Regional Office,LPT-11700,Bahadurjit Ratta,Administrator
EMP11040,aarav.suri27,Customer Support,Active,2023-03-31 05:39:07,Not Terminated,manager287,DEV-39156,Unknown,LPT-11040.,Aarav Suri,Analyst
EMP10033,ekanta.chadha10,IT,Active,2021-10-24 05:56:00,Not Terminated,manager235,DEV-23104,Unknown,VDR-10033,Ekanta Chadha,Trainee
EMP11927,laban.verma70,Human Resources,Active,2024-07-28 03:51:41,Not Terminated,manager367,DEV20953,warehouse,VDR-11927,Laban Verma,Engineer
EMP12440,nisha.kari14,IT,Active,2021-05-02 07:40:44,Not Terminated,manager331,DEV97008,Unknown,LPT-12440,Nisha Kari,Manager
EMP11379,victor.manne39,Sales,Disabled,Unknown,2025-08-24 17:13:04,manager198,DEV74254,Regional Office,WS-11379,Victor Manne,Administrator
EMP10041,Unknown,Procurement,Terminated,2020-03-18 00:12:19,2023-01-14 01:44:55,unknown,DEV33206,Branch_Office,LPT-10041,Faris Randhawa,Executive
EMP11876,yochana.sinha99,Human Resources,Active,Unknown,Not Terminated,manager448,DEV74794,Unknown,WS-11876,Yochana Sinha,Specialist
EMP12176,theodore.chander22,IT Support,Active,2024-01-27 00:00:00,Not Terminated,manager540,DEV39990,Warehouse,Unknown,Theodore Chander,Engineer
EMP12257,hritik.deo84,Operations,Active,2026-06-19 00:00:00,Not Terminated,unknown,DEV-81492,Warehouse,LPT-12257.,Hritik Deo,Specialist
EMP12686,tara.muni30,Operations,Active,2026-02-14 07:49:50,Not Terminated,unknown,DEV22332,Unknown,WS-12686.,Tara Muni,Consultant
EMP12229,kritika.chakraborty12,Human Resources,Active,2023-12-12 01:03:00,Not Terminated,Unknown,DEV 90008,REMOTE,LPT-12229,Kritika Chakraborty,Specialist
EMP12099,omaja.kapur20,IT,Active,2025-03-23 09:53:08,Not Terminated,manager336,Unknown,Unknown,LPT-12099,Omaja Kapur,Executive
EMP11909,kashvi.bhagat73,Finance,Active,2024-07-20 00:00:00,Not Terminated,Unknown,DEV-36864,data center,LPT-11909,Kashvi Bhagat,Engineer
EMP10609,bhavya.oza34,Operations,Disabled,2020-10-12 12:56:33,2025-08-15 13:29:57,Unknown,Unknown,branch office,LPT-10609,Bhavya Oza,Specialist
EMP11132,yug.om34,Sales,Active,Unknown,Not Terminated,manager293,DEV 23508,Branch Office,WS-11132,Yug Om,Director
EMP10028,siddharth.patil20,Sales,Active,2020-07-08 09:19:32,Not Terminated,manager158,DEV 85914,BRANCH OFFICE,LPT-10028,Siddharth Patil,Administrator
EMP10441,utkarsh.dass49,Marketing,On Leave,2025-08-18 00:00:00,Not Terminated,manager956,DEV 87846,Warehouse,LPT-10441,Utkarsh Dass,Officer
EMP10665,daksh.kalita23,Sales,Active,2024-01-14 05:19:04,Not Terminated,Unknown,Unknown,Unknown,WS-10665,Daksh Kalita,Consultant
EMP12228,falguni.thaman99,Operations,Blocked,2024-10-13 11:55:40,2026-05-21 09:56:54,Unknown,DEV 17722,data center,LPT-12228,Falguni Thaman,Analyst
EMP10493,radha.rana10,IT,Active,2021-12-08 06:29:18,Not Terminated,Unknown,DEV83149,Unknown,WS-10493,Radha Rana,Executive
EMP11258,vinaya.barad66,Sales,Active,2025-11-02 00:00:00,Not Terminated,manager990,DEV 46416,Unknown,LPT-11258,Vinaya Barad,Director
EMP11301,kabir.tandon59,Brand,Blocked,2024-04-12 09:43:51,2026-07-07 01:13:27,manager164,Unknown,BRANCH OFFICE,WS-11301,Kabir Tandon,Analyst
EMP12956,chanchal_sandal62,Customer Support,Terminated,2020-02-15 22:14:10,2024-10-16 01:36:34,manager567,DEV-23616,Branch_Office,VDR-12956.,Chanchal Sandal,Director
EMP12437,reva.nanda32,Sales,Terminated,2024-04-07 10:07:50,2025-11-27 01:33:41,manager308,DEV37106,Work From Home,VDR-12437.,Reva Nanda,Executive
EMP11382,ishanvi.ravel63,Procurement,Active,Unknown,Not Terminated,manager971,DEV13796,regional office,LPT-11382,Ishanvi Ravel,Director
EMP11304,amruta.parsa74,Support,Active,2024-12-09 05:58:24,Not Terminated,manager732,Unknown,Remote,LPT-11304,Amruta Parsa,Officer
EMP10236,Unknown,R&D,Active,2020-07-02 19:28:55,Not Terminated,Unknown,Unknown,work from home,WS-10236,Hiral Yadav,Engineer
EMP10551,azad.swamy68,Compliance,Active,2025-11-02 09:07:06,Not Terminated,unknown,DEV-75860,Warehouse,LPT-10551,Azad Swamy,Trainee
EMP10520,diya.tandon19,IT,On Leave,2025-02-05 03:20:08,Not Terminated,Unknown,Unknown,Remote,LPT-10520,Diya Tandon,Executive
EMP12285,fariq.koshy90,Finance,Active,2024-03-27 07:35:00,Not Terminated,manager230,DEV27115,Unknown,LPT-12285,Fariq Koshy,Engineer
EMP11232,gaurangi.mistry16,Sales,Active,2026-06-22 05:21:47,Not Terminated,manager987,DEV13019,Head_Office,VDR-11232,Gaurangi Mistry,Specialist
EMP11138,pooja.bassi47,Operations,Active,Unknown,Not Terminated,unknown,Unknown,Head Office,LPT-11138,Pooja Bassi,Administrator
EMP11905,mahika.srinivas54,Procurement,Active,Unknown,Not Terminated,manager882,DEV 35351,Head_Office,Unknown,Mahika Srinivas,Consultant
EMP10720,victor.chaudhuri10,R&D,Active,2022-10-01 18:45:34,Not Terminated,manager899,DEV97500,work from home,WS-10720,Victor Chaudhuri,Administrator
EMP10735,chatresh.murthy80,IT,Active,2025-05-19 14:39:26,Not Terminated,manager414,DEV 27109,Unknown,VDR-10735,Chatresh Murthy,Engineer
EMP12779,tanveer_bahri84,Finance,Active,2021-12-22 04:40:53,Not Terminated,manager596,Unknown,WAREHOUSE,LPT-12779,Tanveer Bahri,Analyst
EMP11750,gaurika.sachdev76,Procurement,Active,2024-02-23 10:47:13,Not Terminated,Unknown,DEV13581,REGIONAL OFFICE,WS-11750,Gaurika Sachdev,Consultant
EMP10058,ishanvi.chakraborty35,Operations,Active,Unknown,Not Terminated,manager823,Unknown,Warehouse,LPT-10058,Ishanvi Chakraborty,Consultant
EMP10631,wishi.handa94,Legal,Active,2023-07-20 14:37:00,Not Terminated,manager256,DEV91988,Regional_Office,VDR-10631,Wishi Handa,Officer
